AGENTE_ID;INMUEBLE;ZONA;PRECIO;SUPERFICIE;INGRESO_ZONA;TIEMPO_VIAJE
24;1;9;175660.58;115.03866065373549;78475.86;76.9
24;2;0;416522.03;115.82063894086093;39009.38;3.1
24;2;1;250763.89;81.81225090410521;40625.73;4.9
24;2;2;273828.82;128.05588621872198;45098.77;4.9
24;2;3;175006.0;71.96297874415438;44835.72;13.5
24;2;4;227905.23;111.73714187600541;27569.52;3.8
24;2;5;277416.92;143.80911251619958;30104.65;16.0
24;2;6;189985.29;80.18927349738624;40255.71;53.7
24;2;7;300351.7;88.67404540794456;40245.65;35.9
24;2;8;224091.2;101.99302730175282;40255.81;13.4
24;2;9;245853.69;89.93048691767602;78475.86;76.9
24;3;0;224019.42;68.98673137867735;39009.38;3.1
24;3;1;467747.29;101.37125949612054;40625.73;4.9
24;3;2;267252.94;78.7539257254779;45098.77;4.9
24;3;3;195377.08;109.47184861270364;44835.72;13.5
24;3;4;343438.55;81.61151531532394;27569.52;3.8
24;3;5;186045.57;130.9986881003508;30104.65;16.0
24;3;6;285689.0;84.33493415327526;40255.71;53.7
24;3;7;149059.22;93.55876967588648;40245.65;35.9
24;3;8;180149.83;116.27034434739339;40255.81;13.4
24;3;9;284662.17;75.3827136713209;78475.86;76.9
24;4;0;334884.16;104.54919869208258;39009.38;3.1
24;4;1;282493.41;126.14285508564856;40625.73;4.9
24;4;2;259187.11;67.85033530877544;45098.77;4.9
24;4;3;245160.63;103.69267717064608;44835.72;13.5
24;4;4;172205.43;105.19765588496847;27569.52;3.8
24;4;5;216218.93;115.6364574355462;30104.65;16.0
24;4;6;233703.47;75.26098578243835;40255.71;53.7
24;4;7;368478.14;73.59086773831447;40245.65;35.9
24;4;8;297475.01;110.43883131233795;40255.81;13.4
24;4;9;158116.59;105.93969346466372;78475.86;76.9
24;5;0;295736.81;105.00985700691753;39009.38;3.1
24;5;1;239061.31;106.9289641899395;40625.73;4.9
24;5;2;219021.11;86.39950556843019;45098.77;4.9
24;5;3;322385.36;104.64507394322007;44835.72;13.5
24;5;4;365601.73;105.86144946597362;27569.52;3.8
24;5;5;354826.44;85.71297163947264;30104.65;16.0
24;5;6;208612.71;137.31549022289514;40255.71;53.7
24;5;7;244564.97;109.47665841823576;40245.65;35.9
24;5;8;296374.47;76.17393005594703;40255.81;13.4
24;5;9;359569.78;113.1310721726766;78475.86;76.9
24;6;0;232407.54;80.50636659545357;39009.38;3.1
24;6;1;253800.12;115.74169207484904;40625.73;4.9
24;6;2;192547.76;123.17191158014808;45098.77;4.9
24;6;3;187425.74;83.5863536329658;44835.72;13.5
24;6;4;342407.81;119.26752258488644;27569.52;3.8
24;6;5;403072.61;108.25561853872996;30104.65;16.0
24;6;6;262602.55;116.4412031998898;40255.71;53.7
24;6;7;362601.56;137.93585965307895;40245.65;35.9
24;6;8;299087.31;95.09223767994258;40255.81;13.4
24;6;9;221120.72;84.9252767128502;78475.86;76.9
24;7;0;299065.74;82.20971140748954;39009.38;3.1
24;7;1;425666.29;83.68379430069123;40625.73;4.9
24;7;2;265468.69;98.45796581171791;45098.77;4.9
24;7;3;429077.61;106.82303949633288;44835.72;13.5
24;7;4;122280.94;105.53381598660039;27569.52;3.8
24;7;5;343372.37;116.54366498072048;30104.65;16.0
24;7;6;275436.98;100.26003783755814;40255.71;53.7
24;7;7;245314.86;129.07068154314635;40245.65;35.9
24;7;8;275826.75;94.70686333524088;40255.81;13.4
24;7;9;147816.86;154.40338333179238;78475.86;76.9
24;8;0;251223.54;112.51334695530012;39009.38;3.1
24;8;1;298681.71;82.85684887167434;40625.73;4.9
24;8;2;418054.97;78.58215003877775;45098.77;4.9
24;8;3;229697.6;109.64944830486371;44835.72;13.5
24;8;4;210544.42;95.53074429348298;27569.52;3.8
24;8;5;230838.33;114.28000988184183;30104.65;16.0
24;8;6;353140.27;109.4647524914709;40255.71;53.7
24;8;7;296151.18;98.54342174686255;40245.65;35.9
24;8;8;228907.2;83.06412563863191;40255.81;13.4
24;8;9;313006.81;69.70305550628271;78475.86;76.9
24;9;0;276267.05;91.06970095865958;39009.38;3.1
24;9;1;358826.22;117.12797588646944;40625.73;4.9
24;9;2;217376.05;104.28187488260409;45098.77;4.9
24;9;3;243215.06;75.08522442576023;44835.72;13.5
24;9;4;238557.95;103.46361851702363;27569.52;3.8
24;9;5;172982.47;107.70634759457674;30104.65;16.0
24;9;6;293266.22;82.32285127597734;40255.71;53.7
24;9;7;290197.38;103.07450211891056;40245.65;35.9
24;9;8;268749.24;101.16417436892;40255.81;13.4
24;9;9;250101.94;77.14059404338754;78475.86;76.9
25;0;0;311456.28;71.69258515899172;39009.38;17.4
25;0;1;257434.53;91.58709354469282;40625.73;19.4
25;0;2;325887.19;93.14570966946461;45098.77;14.9
25;0;3;423754.25;83.95445461556761;44835.72;16.2
25;0;4;250134.48;96.77428576667981;27569.52;10.6
25;0;5;250135.72;108.08101713629077;30104.65;13.6
25;0;6;430957.11;137.7237180242106;40255.71;44.6
25;0;7;337807.14;103.49155625663678;40245.65;38.5
25;0;8;233084.82;105.15100781445528;40255.81;1.7
25;0;9;315769.57;98.51108168467665;78475.86;4.3
25;1;0;233508.72;61.62457569401917;39009.38;17.4
25;1;1;233346.81;99.46972249101566;40625.73;19.4
25;1;2;288539.91;101.20460419882053;45098.77;14.9
25;1;3;151148.18;149.26484224970574;44835.72;16.2
25;1;4;159935.3;96.15278070437755;27569.52;10.6
25;1;5;226684.34;106.03094684667225;30104.65;13.6
25;1;6;198025.42;99.30576460589513;40255.71;44.6
25;1;7;294865.38;76.62643924760935;40245.65;38.5
25;1;8;204350.67;122.85645629030041;40255.81;1.7
25;1;9;175660.58;115.03866065373549;78475.86;4.3
25;2;0;416522.03;115.82063894086093;39009.38;17.4
25;2;1;250763.89;81.81225090410521;40625.73;19.4
25;2;2;273828.82;128.05588621872198;45098.77;14.9
25;2;3;175006.0;71.96297874415438;44835.72;16.2
25;2;4;227905.23;111.73714187600541;27569.52;10.6
25;2;5;277416.92;143.80911251619958;30104.65;13.6
25;2;6;189985.29;80.18927349738624;40255.71;44.6
25;2;7;300351.7;88.67404540794456;40245.65;38.5
25;2;8;224091.2;101.99302730175282;40255.81;1.7
25;2;9;245853.69;89.93048691767602;78475.86;4.3
25;3;0;224019.42;68.98673137867735;39009.38;17.4
25;3;1;467747.29;101.37125949612054;40625.73;19.4
25;3;2;267252.94;78.7539257254779;45098.77;14.9
25;3;3;195377.08;109.47184861270364;44835.72;16.2
25;3;4;343438.55;81.61151531532394;27569.52;10.6
25;3;5;186045.57;130.9986881003508;30104.65;13.6
25;3;6;285689.0;84.33493415327526;40255.71;44.6
25;3;7;149059.22;93.55876967588648;40245.65;38.5
25;3;8;180149.83;116.27034434739339;40255.81;1.7
25;3;9;284662.17;75.3827136713209;78475.86;4.3
25;4;0;334884.16;104.54919869208258;39009.38;17.4
25;4;1;282493.41;126.14285508564856;40625.73;19.4
25;4;2;259187.11;67.85033530877544;45098.77;14.9
25;4;3;245160.63;103.69267717064608;44835.72;16.2
25;4;4;172205.43;105.19765588496847;27569.52;10.6
25;4;5;216218.93;115.6364574355462;30104.65;13.6
25;4;6;233703.47;75.26098578243835;40255.71;44.6
25;4;7;368478.14;73.59086773831447;40245.65;38.5
25;4;8;297475.01;110.43883131233795;40255.81;1.7
25;4;9;158116.59;105.93969346466372;78475.86;4.3
25;5;0;295736.81;105.00985700691753;39009.38;17.4
25;5;1;239061.31;106.9289641899395;40625.73;19.4
25;5;2;219021.11;86.39950556843019;45098.77;14.9
25;5;3;322385.36;104.64507394322007;44835.72;16.2
25;5;4;365601.73;105.86144946597362;27569.52;10.6
25;5;5;354826.44;85.71297163947264;30104.65;13.6
25;5;6;208612.71;137.31549022289514;40255.71;44.6
25;5;7;244564.97;109.47665841823576;40245.65;38.5
25;5;8;296374.47;76.17393005594703;40255.81;1.7
25;5;9;359569.78;113.1310721726766;78475.86;4.3
25;6;0;232407.54;80.50636659545357;39009.38;17.4
25;6;1;253800.12;115.74169207484904;40625.73;19.4
25;6;2;192547.76;123.17191158014808;45098.77;14.9
25;6;3;187425.74;83.5863536329658;44835.72;16.2
25;6;4;342407.81;119.26752258488644;27569.52;10.6
25;6;5;403072.61;108.25561853872996;30104.65;13.6
25;6;6;262602.55;116.4412031998898;40255.71;44.6
25;6;7;362601.56;137.93585965307895;40245.65;38.5
25;6;8;299087.31;95.09223767994258;40255.81;1.7
25;6;9;221120.72;84.9252767128502;78475.86;4.3
25;7;0;299065.74;82.20971140748954;39009.38;17.4
25;7;1;425666.29;83.68379430069123;40625.73;19.4
25;7;2;265468.69;98.45796581171791;45098.77;14.9
25;7;3;429077.61;106.82303949633288;44835.72;16.2
25;7;4;122280.94;105.53381598660039;27569.52;10.6
25;7;5;343372.37;116.54366498072048;30104.65;13.6
25;7;6;275436.98;100.26003783755814;40255.71;44.6
25;7;7;245314.86;129.07068154314635;40245.65;38.5
25;7;8;275826.75;94.70686333524088;40255.81;1.7
25;7;9;147816.86;154.40338333179238;78475.86;4.3
25;8;0;251223.54;112.51334695530012;39009.38;17.4
25;8;1;298681.71;82.85684887167434;40625.73;19.4
25;8;2;418054.97;78.58215003877775;45098.77;14.9
25;8;3;229697.6;109.64944830486371;44835.72;16.2
25;8;4;210544.42;95.53074429348298;27569.52;10.6
25;8;5;230838.33;114.28000988184183;30104.65;13.6
25;8;6;353140.27;109.4647524914709;40255.71;44.6
25;8;7;296151.18;98.54342174686255;40245.65;38.5
25;8;8;228907.2;83.06412563863191;40255.81;1.7
25;8;9;313006.81;69.70305550628271;78475.86;4.3
25;9;0;276267.05;91.06970095865958;39009.38;17.4
25;9;1;358826.22;117.12797588646944;40625.73;19.4
25;9;2;217376.05;104.28187488260409;45098.77;14.9
25;9;3;243215.06;75.08522442576023;44835.72;16.2
25;9;4;238557.95;103.46361851702363;27569.52;10.6
25;9;5;172982.47;107.70634759457674;30104.65;13.6
25;9;6;293266.22;82.32285127597734;40255.71;44.6
25;9;7;290197.38;103.07450211891056;40245.65;38.5
25;9;8;268749.24;101.16417436892;40255.81;1.7
25;9;9;250101.94;77.14059404338754;78475.86;4.3
26;0;0;311456.28;71.69258515899172;39009.38;8.5
26;0;1;257434.53;91.58709354469282;40625.73;31.9
26;0;2;325887.19;93.14570966946461;45098.77;39.1
26;0;3;423754.25;83.95445461556761;44835.72;27.8
26;0;4;250134.48;96.77428576667981;27569.52;5.9
26;0;5;250135.72;108.08101713629077;30104.65;10.8
26;0;6;430957.11;137.7237180242106;40255.71;23.8
26;0;7;337807.14;103.49155625663678;40245.65;13.8
26;0;8;233084.82;105.15100781445528;40255.81;12.3
26;0;9;315769.57;98.51108168467665;78475.86;12.4
26;1;0;233508.72;61.62457569401917;39009.38;8.5
26;1;1;233346.81;99.46972249101566;40625.73;31.9
26;1;2;288539.91;101.20460419882053;45098.77;39.1
26;1;3;151148.18;149.26484224970574;44835.72;27.8
26;1;4;159935.3;96.15278070437755;27569.52;5.9
26;1;5;226684.34;106.03094684667225;30104.65;10.8
26;1;6;198025.42;99.30576460589513;40255.71;23.8
26;1;7;294865.38;76.62643924760935;40245.65;13.8
26;1;8;204350.67;122.85645629030041;40255.81;12.3
26;1;9;175660.58;115.03866065373549;78475.86;12.4
26;2;0;416522.03;115.82063894086093;39009.38;8.5
26;2;1;250763.89;81.81225090410521;40625.73;31.9
26;2;2;273828.82;128.05588621872198;45098.77;39.1
26;2;3;175006.0;71.96297874415438;44835.72;27.8
26;2;4;227905.23;111.73714187600541;27569.52;5.9
26;2;5;277416.92;143.80911251619958;30104.65;10.8
26;2;6;189985.29;80.18927349738624;40255.71;23.8
26;2;7;300351.7;88.67404540794456;40245.65;13.8
26;2;8;224091.2;101.99302730175282;40255.81;12.3
26;2;9;245853.69;89.93048691767602;78475.86;12.4
26;3;0;224019.42;68.98673137867735;39009.38;8.5
26;3;1;467747.29;101.37125949612054;40625.73;31.9
26;3;2;267252.94;78.7539257254779;45098.77;39.1
26;3;3;195377.08;109.47184861270364;44835.72;27.8
26;3;4;343438.55;81.61151531532394;27569.52;5.9
26;3;5;186045.57;130.9986881003508;30104.65;10.8
26;3;6;285689.0;84.33493415327526;40255.71;23.8
26;3;7;149059.22;93.55876967588648;40245.65;13.8
26;3;8;180149.83;116.27034434739339;40255.81;12.3
26;3;9;284662.17;75.3827136713209;78475.86;12.4
26;4;0;334884.16;104.54919869208258;39009.38;8.5
26;4;1;282493.41;126.14285508564856;40625.73;31.9
26;4;2;259187.11;67.85033530877544;45098.77;39.1
26;4;3;245160.63;103.69267717064608;44835.72;27.8
26;4;4;172205.43;105.19765588496847;27569.52;5.9
26;4;5;216218.93;115.6364574355462;30104.65;10.8
26;4;6;233703.47;75.26098578243835;40255.71;23.8
26;4;7;368478.14;73.59086773831447;40245.65;13.8
26;4;8;297475.01;110.43883131233795;40255.81;12.3
26;4;9;158116.59;105.93969346466372;78475.86;12.4
26;5;0;295736.81;105.00985700691753;39009.38;8.5
26;5;1;239061.31;106.9289641899395;40625.73;31.9
26;5;2;219021.11;86.39950556843019;45098.77;39.1
26;5;3;322385.36;104.64507394322007;44835.72;27.8
26;5;4;365601.73;105.86144946597362;27569.52;5.9
26;5;5;354826.44;85.71297163947264;30104.65;10.8
26;5;6;208612.71;137.31549022289514;40255.71;23.8
26;5;7;244564.97;109.47665841823576;40245.65;13.8
26;5;8;296374.47;76.17393005594703;40255.81;12.3
26;5;9;359569.78;113.1310721726766;78475.86;12.4
26;6;0;232407.54;80.50636659545357;39009.38;8.5
26;6;1;253800.12;115.74169207484904;40625.73;31.9
26;6;2;192547.76;123.17191158014808;45098.77;39.1
26;6;3;187425.74;83.5863536329658;44835.72;27.8
26;6;4;342407.81;119.26752258488644;27569.52;5.9
26;6;5;403072.61;108.25561853872996;30104.65;10.8
26;6;6;262602.55;116.4412031998898;40255.71;23.8
26;6;7;362601.56;137.93585965307895;40245.65;13.8
26;6;8;299087.31;95.09223767994258;40255.81;12.3
26;6;9;221120.72;84.9252767128502;78475.86;12.4
26;7;0;299065.74;82.20971140748954;39009.38;8.5
26;7;1;425666.29;83.68379430069123;40625.73;31.9
26;7;2;265468.69;98.45796581171791;45098.77;39.1
26;7;3;429077.61;106.82303949633288;44835.72;27.8
26;7;4;122280.94;105.53381598660039;27569.52;5.9
26;7;5;343372.37;116.54366498072048;30104.65;10.8
26;7;6;275436.98;100.26003783755814;40255.71;23.8
26;7;7;245314.86;129.07068154314635;40245.65;13.8
26;7;8;275826.75;94.70686333524088;40255.81;12.3
26;7;9;147816.86;154.40338333179238;78475.86;12.4
26;8;0;251223.54;112.51334695530012;39009.38;8.5
26;8;1;298681.71;82.85684887167434;40625.73;31.9
26;8;2;418054.97;78.58215003877775;45098.77;39.1
26;8;3;229697.6;109.64944830486371;44835.72;27.8
26;8;4;210544.42;95.53074429348298;27569.52;5.9
26;8;5;230838.33;114.28000988184183;30104.65;10.8
26;8;6;353140.27;109.4647524914709;40255.71;23.8
26;8;7;296151.18;98.54342174686255;40245.65;13.8
26;8;8;228907.2;83.06412563863191;40255.81;12.3
26;8;9;313006.81;69.70305550628271;78475.86;12.4
26;9;0;276267.05;91.06970095865958;39009.38;8.5
26;9;1;358826.22;117.12797588646944;40625.73;31.9
26;9;2;217376.05;104.28187488260409;45098.77;39.1
26;9;3;243215.06;75.08522442576023;44835.72;27.8
26;9;4;238557.95;103.46361851702363;27569.52;5.9
26;9;5;172982.47;107.70634759457674;30104.65;10.8
26;9;6;293266.22;82.32285127597734;40255.71;23.8
26;9;7;290197.38;103.07450211891056;40245.65;13.8
26;9;8;268749.24;101.16417436892;40255.81;12.3
26;9;9;250101.94;77.14059404338754;78475.86;12.4
27;0;0;311456.28;71.69258515899172;39009.38;36.6
27;0;1;257434.53;91.58709354469282;40625.73;25.6
27;0;2;325887.19;93.14570966946461;45098.77;13.0
27;0;3;423754.25;83.95445461556761;44835.72;21.2
27;0;4;250134.48;96.77428576667981;27569.52;5.2
27;0;5;250135.72;108.08101713629077;30104.65;10.8
27;0;6;430957.11;137.7237180242106;40255.71;34.2
27;0;7;337807.14;103.49155625663678;40245.65;3.6
27;0;8;233084.82;105.15100781445528;40255.81;25.8
27;0;9;315769.57;98.51108168467665;78475.86;1.6
27;1;0;233508.72;61.62457569401917;39009.38;36.6
27;1;1;233346.81;99.46972249101566;40625.73;25.6
27;1;2;288539.91;101.20460419882053;45098.77;13.0
27;1;3;151148.18;149.26484224970574;44835.72;21.2
27;1;4;159935.3;96.15278070437755;27569.52;5.2
27;1;5;226684.34;106.03094684667225;30104.65;10.8
27;1;6;198025.42;99.30576460589513;40255.71;34.2
27;1;7;294865.38;76.62643924760935;40245.65;3.6
27;1;8;204350.67;122.85645629030041;40255.81;25.8
27;1;9;175660.58;115.03866065373549;78475.86;1.6
27;2;0;416522.03;115.82063894086093;39009.38;36.6
27;2;1;250763.89;81.81225090410521;40625.73;25.6
27;2;2;273828.82;128.05588621872198;45098.77;13.0
27;2;3;175006.0;71.96297874415438;44835.72;21.2
27;2;4;227905.23;111.73714187600541;27569.52;5.2
27;2;5;277416.92;143.80911251619958;30104.65;10.8
27;2;6;189985.29;80.18927349738624;40255.71;34.2
27;2;7;300351.7;88.67404540794456;40245.65;3.6
27;2;8;224091.2;101.99302730175282;40255.81;25.8
27;2;9;245853.69;89.93048691767602;78475.86;1.6
27;3;0;224019.42;68.98673137867735;39009.38;36.6
27;3;1;467747.29;101.37125949612054;40625.73;25.6
27;3;2;267252.94;78.7539257254779;45098.77;13.0
27;3;3;195377.08;109.47184861270364;44835.72;21.2
27;3;4;343438.55;81.61151531532394;27569.52;5.2
27;3;5;186045.57;130.9986881003508;30104.65;10.8
27;3;6;285689.0;84.33493415327526;40255.71;34.2
27;3;7;149059.22;93.55876967588648;40245.65;3.6
27;3;8;180149.83;116.27034434739339;40255.81;25.8
27;3;9;284662.17;75.3827136713209;78475.86;1.6
27;4;0;334884.16;104.54919869208258;39009.38;36.6
27;4;1;282493.41;126.14285508564856;40625.73;25.6
27;4;2;259187.11;67.85033530877544;45098.77;13.0
27;4;3;245160.63;103.69267717064608;44835.72;21.2
27;4;4;172205.43;105.19765588496847;27569.52;5.2
27;4;5;216218.93;115.6364574355462;30104.65;10.8
27;4;6;233703.47;75.26098578243835;40255.71;34.2
27;4;7;368478.14;73.59086773831447;40245.65;3.6
27;4;8;297475.01;110.43883131233795;40255.81;25.8
27;4;9;158116.59;105.93969346466372;78475.86;1.6
27;5;0;295736.81;105.00985700691753;39009.38;36.6
27;5;1;239061.31;106.9289641899395;40625.73;25.6
27;5;2;219021.11;86.39950556843019;45098.77;13.0
27;5;3;322385.36;104.64507394322007;44835.72;21.2
27;5;4;365601.73;105.86144946597362;27569.52;5.2
27;5;5;354826.44;85.71297163947264;30104.65;10.8
27;5;6;208612.71;137.31549022289514;40255.71;34.2
27;5;7;244564.97;109.47665841823576;40245.65;3.6
27;5;8;296374.47;76.17393005594703;40255.81;25.8
27;5;9;359569.78;113.1310721726766;78475.86;1.6
27;6;0;232407.54;80.50636659545357;39009.38;36.6
27;6;1;253800.12;115.74169207484904;40625.73;25.6
27;6;2;192547.76;123.17191158014808;45098.77;13.0
27;6;3;187425.74;83.5863536329658;44835.72;21.2
27;6;4;342407.81;119.26752258488644;27569.52;5.2
27;6;5;403072.61;108.25561853872996;30104.65;10.8
27;6;6;262602.55;116.4412031998898;40255.71;34.2
27;6;7;362601.56;137.93585965307895;40245.65;3.6
27;6;8;299087.31;95.09223767994258;40255.81;25.8
27;6;9;221120.72;84.9252767128502;78475.86;1.6
27;7;0;299065.74;82.20971140748954;39009.38;36.6
27;7;1;425666.29;83.68379430069123;40625.73;25.6
27;7;2;265468.69;98.45796581171791;45098.77;13.0
27;7;3;429077.61;106.82303949633288;44835.72;21.2
27;7;4;122280.94;105.53381598660039;27569.52;5.2
27;7;5;343372.37;116.54366498072048;30104.65;10.8
27;7;6;275436.98;100.26003783755814;40255.71;34.2
27;7;7;245314.86;129.07068154314635;40245.65;3.6
27;7;8;275826.75;94.70686333524088;40255.81;25.8
27;7;9;147816.86;154.40338333179238;78475.86;1.6
27;8;0;251223.54;112.51334695530012;39009.38;36.6
27;8;1;298681.71;82.85684887167434;40625.73;25.6
27;8;2;418054.97;78.58215003877775;45098.77;13.0
27;8;3;229697.6;109.64944830486371;44835.72;21.2
27;8;4;210544.42;95.53074429348298;27569.52;5.2
27;8;5;230838.33;114.28000988184183;30104.65;10.8
27;8;6;353140.27;109.4647524914709;40255.71;34.2
27;8;7;296151.18;98.54342174686255;40245.65;3.6
27;8;8;228907.2;83.06412563863191;40255.81;25.8
27;8;9;313006.81;69.70305550628271;78475.86;1.6
27;9;0;276267.05;91.06970095865958;39009.38;36.6
27;9;1;358826.22;117.12797588646944;40625.73;25.6
27;9;2;217376.05;104.28187488260409;45098.77;13.0
27;9;3;243215.06;75.08522442576023;44835.72;21.2
27;9;4;238557.95;103.46361851702363;27569.52;5.2
27;9;5;172982.47;107.70634759457674;30104.65;10.8
27;9;6;293266.22;82.32285127597734;40255.71;34.2
27;9;7;290197.38;103.07450211891056;40245.65;3.6
27;9;8;268749.24;101.16417436892;40255.81;25.8
27;9;9;250101.94;77.14059404338754;78475.86;1.6
28;0;0;311456.28;71.69258515899172;39009.38;49.6
28;0;1;257434.53;91.58709354469282;40625.73;10.6
28;0;2;325887.19;93.14570966946461;45098.77;22.4
28;0;3;423754.25;83.95445461556761;44835.72;18.2
28;0;4;250134.48;96.77428576667981;27569.52;18.7
28;0;5;250135.72;108.08101713629077;30104.65;21.0
28;0;6;430957.11;137.7237180242106;40255.71;2.9
28;0;7;337807.14;103.49155625663678;40245.65;19.0
28;0;8;233084.82;105.15100781445528;40255.81;14.4
28;0;9;315769.57;98.51108168467665;78475.86;10.6
28;1;0;233508.72;61.62457569401917;39009.38;49.6
28;1;1;233346.81;99.46972249101566;40625.73;10.6
28;1;2;288539.91;101.20460419882053;45098.77;22.4
28;1;3;151148.18;149.26484224970574;44835.72;18.2
28;1;4;159935.3;96.15278070437755;27569.52;18.7
28;1;5;226684.34;106.03094684667225;30104.65;21.0
28;1;6;198025.42;99.30576460589513;40255.71;2.9
28;1;7;294865.38;76.62643924760935;40245.65;19.0
28;1;8;204350.67;122.85645629030041;40255.81;14.4
28;1;9;175660.58;115.03866065373549;78475.86;10.6
28;2;0;416522.03;115.82063894086093;39009.38;49.6
28;2;1;250763.89;81.81225090410521;40625.73;10.6
28;2;2;273828.82;128.05588621872198;45098.77;22.4
28;2;3;175006.0;71.96297874415438;44835.72;18.2
28;2;4;227905.23;111.73714187600541;27569.52;18.7
28;2;5;277416.92;143.80911251619958;30104.65;21.0
28;2;6;189985.29;80.18927349738624;40255.71;2.9
28;2;7;300351.7;88.67404540794456;40245.65;19.0
28;2;8;224091.2;101.99302730175282;40255.81;14.4
28;2;9;245853.69;89.93048691767602;78475.86;10.6
28;3;0;224019.42;68.98673137867735;39009.38;49.6
28;3;1;467747.29;101.37125949612054;40625.73;10.6
28;3;2;267252.94;78.7539257254779;45098.77;22.4
28;3;3;195377.08;109.47184861270364;44835.72;18.2
28;3;4;343438.55;81.61151531532394;27569.52;18.7
28;3;5;186045.57;130.9986881003508;30104.65;21.0
28;3;6;285689.0;84.33493415327526;40255.71;2.9
28;3;7;149059.22;93.55876967588648;40245.65;19.0
28;3;8;180149.83;116.27034434739339;40255.81;14.4
28;3;9;284662.17;75.3827136713209;78475.86;10.6
28;4;0;334884.16;104.54919869208258;39009.38;49.6
28;4;1;282493.41;126.14285508564856;40625.73;10.6
28;4;2;259187.11;67.85033530877544;45098.77;22.4
28;4;3;245160.63;103.69267717064608;44835.72;18.2
28;4;4;172205.43;105.19765588496847;27569.52;18.7
28;4;5;216218.93;115.6364574355462;30104.65;21.0
28;4;6;233703.47;75.26098578243835;40255.71;2.9
28;4;7;368478.14;73.59086773831447;40245.65;19.0
28;4;8;297475.01;110.43883131233795;40255.81;14.4
28;4;9;158116.59;105.93969346466372;78475.86;10.6
28;5;0;295736.81;105.00985700691753;39009.38;49.6
28;5;1;239061.31;106.9289641899395;40625.73;10.6
28;5;2;219021.11;86.39950556843019;45098.77;22.4
28;5;3;322385.36;104.64507394322007;44835.72;18.2
28;5;4;365601.73;105.86144946597362;27569.52;18.7
28;5;5;354826.44;85.71297163947264;30104.65;21.0
28;5;6;208612.71;137.31549022289514;40255.71;2.9
28;5;7;244564.97;109.47665841823576;40245.65;19.0
28;5;8;296374.47;76.17393005594703;40255.81;14.4
28;5;9;359569.78;113.1310721726766;78475.86;10.6
28;6;0;232407.54;80.50636659545357;39009.38;49.6
28;6;1;253800.12;115.74169207484904;40625.73;10.6
28;6;2;192547.76;123.17191158014808;45098.77;22.4
28;6;3;187425.74;83.5863536329658;44835.72;18.2
28;6;4;342407.81;119.26752258488644;27569.52;18.7
28;6;5;403072.61;108.25561853872996;30104.65;21.0
28;6;6;262602.55;116.4412031998898;40255.71;2.9
28;6;7;362601.56;137.93585965307895;40245.65;19.0
28;6;8;299087.31;95.09223767994258;40255.81;14.4
28;6;9;221120.72;84.9252767128502;78475.86;10.6
28;7;0;299065.74;82.20971140748954;39009.38;49.6
28;7;1;425666.29;83.68379430069123;40625.73;10.6
28;7;2;265468.69;98.45796581171791;45098.77;22.4
28;7;3;429077.61;106.82303949633288;44835.72;18.2
28;7;4;122280.94;105.53381598660039;27569.52;18.7
28;7;5;343372.37;116.54366498072048;30104.65;21.0
28;7;6;275436.98;100.26003783755814;40255.71;2.9
28;7;7;245314.86;129.07068154314635;40245.65;19.0
28;7;8;275826.75;94.70686333524088;40255.81;14.4
28;7;9;147816.86;154.40338333179238;78475.86;10.6
28;8;0;251223.54;112.51334695530012;39009.38;49.6
28;8;1;298681.71;82.85684887167434;40625.73;10.6
28;8;2;418054.97;78.58215003877775;45098.77;22.4
28;8;3;229697.6;109.64944830486371;44835.72;18.2
28;8;4;210544.42;95.53074429348298;27569.52;18.7
28;8;5;230838.33;114.28000988184183;30104.65;21.0
28;8;6;353140.27;109.4647524914709;40255.71;2.9
28;8;7;296151.18;98.54342174686255;40245.65;19.0
28;8;8;228907.2;83.06412563863191;40255.81;14.4
28;8;9;313006.81;69.70305550628271;78475.86;10.6
28;9;0;276267.05;91.06970095865958;39009.38;49.6
28;9;1;358826.22;117.12797588646944;40625.73;10.6
28;9;2;217376.05;104.28187488260409;45098.77;22.4
28;9;3;243215.06;75.08522442576023;44835.72;18.2
28;9;4;238557.95;103.46361851702363;27569.52;18.7
28;9;5;172982.47;107.70634759457674;30104.65;21.0
28;9;6;293266.22;82.32285127597734;40255.71;2.9
28;9;7;290197.38;103.07450211891056;40245.65;19.0
28;9;8;268749.24;101.16417436892;40255.81;14.4
28;9;9;250101.94;77.14059404338754;78475.86;10.6
29;0;0;311456.28;71.69258515899172;39009.38;8.5
29;0;1;257434.53;91.58709354469282;40625.73;19.3
29;0;2;325887.19;93.14570966946461;45098.77;7.0
29;0;3;423754.25;83.95445461556761;44835.72;33.8
29;0;4;250134.48;96.77428576667981;27569.52;23.5
29;0;5;250135.72;108.08101713629077;30104.65;20.2
29;0;6;430957.11;137.7237180242106;40255.71;32.8
29;0;7;337807.14;103.49155625663678;40245.65;2.4
29;0;8;233084.82;105.15100781445528;40255.81;5.0
29;0;9;315769.57;98.51108168467665;78475.86;24.3
29;1;0;233508.72;61.62457569401917;39009.38;8.5
29;1;1;233346.81;99.46972249101566;40625.73;19.3
29;1;2;288539.91;101.20460419882053;45098.77;7.0
29;1;3;151148.18;149.26484224970574;44835.72;33.8
29;1;4;159935.3;96.15278070437755;27569.52;23.5
29;1;5;226684.34;106.03094684667225;30104.65;20.2
29;1;6;198025.42;99.30576460589513;40255.71;32.8
